ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
10421567	0.9641931	9.22e-01	-0.100738	-7.0382566	-0.0134375	Nudt15	nudix (nucleoside diphosphate linked moiety X)-type motif 15
10495385	0.9641931	9.22e-01	-0.100685	-7.0382624	-0.01131	Henmt1	HEN1 methyltransferase homolog 1 (Arabidopsis)
10364426	0.9641931	9.22e-01	0.100682	-7.0382628	0.019425	Olfr1351	olfactory receptor 1351
10440145	0.964195	9.22e-01	-0.100629	-7.0382687	-0.010655	Olfr180	olfactory receptor 180
10477543	0.964195	9.22e-01	-0.100609	-7.0382708	-0.0084225	Cbfa2t2	core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human)
10342643	0.9642836	9.22e-01	-0.100456	-7.0382877	-0.029225		
10497237	0.9642836	9.22e-01	0.100429	-7.0382907	0.0087225	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1
10379163	0.9643159	9.22e-01	0.100335	-7.0383011	0.0183225	Pigs	phosphatidylinositol glycan anchor biosynthesis, class S
10485802	0.9643159	9.22e-01	-0.100319	-7.0383028	-0.0137375	Olfr1309	olfactory receptor 1309
10535720	0.9643792	9.22e-01	0.100205	-7.0383153	0.0073825	1700001J03Rik	RIKEN cDNA 1700001J03 gene
10342197	0.9644546	9.22e-01	0.100076	-7.0383296	0.01469		
10591668	0.9644546	9.22e-01	0.100042	-7.0383333	0.0090125	Rgl3	ral guanine nucleotide dissociation stimulator-like 3
10391052	0.964484	9.22e-01	0.09997	-7.0383412	0.0136675	Krt14	keratin 14
10571958	0.9645233	9.23e-01	0.099856	-7.0383537	0.01305	Sh3rf1	SH3 domain containing ring finger 1
10391837	0.9645233	9.23e-01	-0.099821	-7.0383576	-0.0107	Plcd3	phospholipase C, delta 3
10429564	0.9645233	9.23e-01	-0.099816	-7.0383581	-0.0287225	Ly6a	lymphocyte antigen 6 complex, locus A
10554032	0.9645502	9.23e-01	0.099748	-7.0383656	0.0118275	Gm10623	predicted gene 10623
10342703	0.9645577	9.23e-01	-0.099703	-7.0383704	-0.01775		
10600969	0.9646228	9.23e-01	0.099588	-7.0383831	0.0092475	Mir676	microRNA 676
10562612	0.9648542	9.23e-01	-0.099266	-7.0384182	-0.0132825	Vmn2r57///AW146154	vomeronasal 2, receptor 57///expressed sequence AW146154
10482448	0.9649465	9.23e-01	0.099107	-7.0384356	0.02759	Zeb2	zinc finger E-box binding homeobox 2
10431839	0.9649465	9.23e-01	0.099057	-7.038441	0.0070875	Dbx2	developing brain homeobox 2
10487797	0.9649465	9.23e-01	-0.099046	-7.0384422	-0.008345	Adam33	a disintegrin and metallopeptidase domain 33
10374551	0.9650192	9.23e-01	-0.098905	-7.0384575	-0.0144375		
10566698	0.9650192	9.23e-01	0.098883	-7.0384599	0.012085	Olfr514	olfactory receptor 514
10343505	0.9650192	9.23e-01	0.098851	-7.0384634	0.03903		
10474522	0.9651173	9.24e-01	0.098663	-7.0384837	0.01741	Olfr1317	olfactory receptor 1317
10514429	0.9651173	9.24e-01	0.098659	-7.0384842	0.0149675	Eqtn	equatorin, sperm acrosome associated
10341378	0.9651473	9.24e-01	-0.098563	-7.0384946	-0.026665		
10485771	0.9651473	9.24e-01	-0.098525	-7.0384988	-0.0109225	Olfr1286	olfactory receptor 1286
10502273	0.9651473	9.24e-01	-0.098491	-7.0385024	-0.0094275	Arhgef38	Rho guanine nucleotide exchange factor (GEF) 38
10484586	0.9651473	9.24e-01	-0.098477	-7.0385039	-0.0139175	Olfr1054	olfactory receptor 1054
10380275	0.9651473	9.24e-01	-0.098446	-7.0385072	-0.010895	Dgkeos	diacylglycerol kinase, epsilon, opposite strand
10344078	0.9652158	9.24e-01	0.098314	-7.0385215	0.0226		
10447773	0.9652158	9.24e-01	-0.09825	-7.0385284	-0.008035	Slc22a3	solute carrier family 22 (organic cation transporter), member 3
10340898	0.9652158	9.24e-01	0.098204	-7.0385334	0.0132525		
10601797	0.9652158	9.24e-01	-0.098145	-7.0385397	-0.00837	Gm15023///Gm7903///AV320801///Gm5128///Pramel3	predicted gene 15023///predicted gene 7903///expressed sequence AV320801///predicted gene 5128///preferentially expressed antigen in melanoma-like 3
10601805	0.9652158	9.24e-01	-0.098145	-7.0385397	-0.00837	Gm15023///Gm7903///AV320801///Gm5128///Pramel3	predicted gene 15023///predicted gene 7903///expressed sequence AV320801///predicted gene 5128///preferentially expressed antigen in melanoma-like 3
10343999	0.9652158	9.24e-01	-0.098128	-7.0385416	-0.02378		
10592176	0.9652158	9.24e-01	0.098096	-7.038545	0.01214	D730048I06Rik	RIKEN cDNA D730048I06 gene
10577164	0.9652158	9.24e-01	0.09808	-7.0385467	0.0110425	Gas6	growth arrest specific 6
10342126	0.965226	9.24e-01	0.098032	-7.0385519	0.0152875		
10342235	0.9652282	9.24e-01	0.097965	-7.0385592	0.019325		
10434003	0.9652282	9.24e-01	0.097924	-7.0385636	0.007635	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like
10345440	0.9652282	9.24e-01	0.097902	-7.0385659	0.00995		
10514309	0.9652282	9.24e-01	0.097889	-7.0385673	0.0107075	Ifna13	interferon alpha 13
10505213	0.9652495	9.24e-01	-0.097655	-7.0385924	-0.0071275	E130308A19Rik	RIKEN cDNA E130308A19 gene
10501468	0.9652495	9.24e-01	-0.097646	-7.0385934	-0.011845	Ntng1	netrin G1
10436037	0.9652495	9.24e-01	0.097636	-7.0385945	0.01095		
10486096	0.9652495	9.24e-01	-0.097632	-7.0385949	-0.0127325	A930104D05Rik	RIKEN cDNA A930104D05 gene
10566630	0.9652495	9.24e-01	0.097622	-7.038596	0.008145	5330417H12Rik	RIKEN cDNA 5330417H12 gene
10369098	0.9652495	9.24e-01	0.097594	-7.0385989	0.012685	Zfa-ps	zinc finger protein, autosomal, pseudogene
10339637	0.9652495	9.24e-01	-0.097569	-7.0386017	-0.015495		
10340124	0.9652495	9.24e-01	-0.0975	-7.0386091	-0.0234875		
10465260	0.9652495	9.24e-01	-0.097463	-7.038613	-0.015485	Tigd3	tigger transposable element derived 3
10474514	0.9652495	9.24e-01	-0.097458	-7.0386135	-0.0127525	Olfr1301	olfactory receptor 1301
10338904	0.9652495	9.24e-01	-0.097434	-7.0386161	-0.020785		
10468399	0.9652495	9.24e-01	0.097434	-7.0386162	0.0104925	Cfap43	cilia and flagella associated protein 43
10545028	0.9652495	9.24e-01	-0.097379	-7.038622	-0.010805	Vmn1r24	vomeronasal 1 receptor 24
10519140	0.9652495	9.25e-01	-0.097371	-7.0386229	-0.00966	Mmp23	matrix metallopeptidase 23
10363528	0.9652814	9.25e-01	-0.097268	-7.0386338	-0.010165	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2
10504656	0.9652814	9.25e-01	-0.097261	-7.0386346	-0.0119225	Ccdc180	coiled-coil domain containing 180
10466839	0.9652953	9.25e-01	-0.097207	-7.0386404	-0.0148125		
10397629	0.9652953	9.25e-01	0.097174	-7.0386439	0.0091825		
10586405	0.9653169	9.25e-01	-0.097112	-7.0386505	-0.0083075	Spg21	spastic paraplegia 21 homolog (human)
10339926	0.9653274	9.25e-01	0.097064	-7.0386557	0.0189925		
10507826	0.9654507	9.25e-01	-0.096876	-7.0386757	-0.01196	Hpcal4	hippocalcin-like 4
10417601	0.9654509	9.25e-01	0.09684	-7.0386795	0.009425	Gm12504///Ptma	prothymosin alpha pseudogene///prothymosin alpha
10471951	0.9654881	9.25e-01	0.0967	-7.0386943	0.009265		
10455374	0.9654881	9.25e-01	-0.096698	-7.0386946	-0.009645	Stk32a	serine/threonine kinase 32A
10433973	0.9654881	9.25e-01	0.096682	-7.0386962	0.0097275	Hic2	hypermethylated in cancer 2
10352980	0.9654881	9.25e-01	0.096597	-7.0387053	0.0101075	Sntg1	syntrophin, gamma 1
10514233	0.9654881	9.25e-01	0.096592	-7.0387059	0.008625	Rps6	ribosomal protein S6
10362154	0.9654881	9.25e-01	0.096583	-7.0387068	0.0106575	Taar4	trace amine-associated receptor 4
10466239	0.9655029	9.25e-01	-0.096513	-7.0387143	-0.00834	Oosp1	oocyte secreted protein 1
10359929	0.9655029	9.25e-01	-0.096489	-7.0387167	-0.0102425	Ddr2	discoidin domain receptor family, member 2
10338103	0.9655029	9.25e-01	0.096459	-7.0387199	0.030475		
10345200	0.9655527	9.25e-01	0.096361	-7.0387303	0.0214875		
10594320	0.9655527	9.25e-01	-0.096327	-7.0387339	-0.009425	Gm10653///Rps2	ribsomal protein S2 pseudogene///ribosomal protein S2
10464034	0.9656288	9.25e-01	-0.096198	-7.0387476	-0.0080675	Tectb	tectorin beta
10492864	0.9659191	9.26e-01	-0.095803	-7.0387892	-0.0076775	Sh3d19	SH3 domain protein D19
10584855	0.9659426	9.26e-01	-0.095738	-7.038796	-0.0076175	Scn2b	sodium channel, voltage-gated, type II, beta
10338831	0.9659783	9.26e-01	-0.095637	-7.0388066	-0.010365		
10469389	0.9659783	9.26e-01	-0.095624	-7.038808	-0.0099975	Slc39a12	solute carrier family 39 (zinc transporter), member 12
10548340	0.9660199	9.26e-01	-0.095505	-7.0388205	-0.00945	4922502D21Rik	RIKEN cDNA 4922502D21 gene
10338985	0.9660199	9.26e-01	0.095502	-7.0388208	0.0087		
10590628	0.9660199	9.26e-01	0.095467	-7.0388245	0.0109975	Ccr3	chemokine (C-C motif) receptor 3
10584071	0.9660221	9.26e-01	0.095398	-7.0388317	0.0076875	Prdm10	PR domain containing 10
10385004	0.9660221	9.26e-01	-0.095394	-7.0388322	-0.0084475	Nprl3	nitrogen permease regulator-like 3
10584787	0.9660948	9.26e-01	-0.095268	-7.0388453	-0.0109775	Treh	trehalase (brush-border membrane glycoprotein)
10478997	0.9660997	9.26e-01	0.095227	-7.0388496	0.0083675	Tfap2c	transcription factor AP-2, gamma
10567546	0.9661415	9.26e-01	-0.09514	-7.0388587	-0.00793	Crym	crystallin, mu
10440376	0.9661491	9.26e-01	0.095096	-7.0388633	0.0091575	Lipi	lipase, member I
10440465	0.9661566	9.26e-01	0.095051	-7.038868	0.0107525		
10406176	0.9661727	9.26e-01	0.094996	-7.0388738	0.0114525	Slc9a3	solute carrier family 9 (sodium/hydrogen exchanger), member 3
10449815	0.9661786	9.26e-01	-0.094951	-7.0388784	-0.0070575	Brd4	bromodomain containing 4
10371784	0.9661786	9.26e-01	0.094894	-7.0388844	0.009745	Nr1h4	nuclear receptor subfamily 1, group H, member 4
10568332	0.9661786	9.26e-01	-0.094871	-7.0388868	-0.011995	Prss8	protease, serine 8 (prostasin)
10604653	0.9661786	9.26e-01	-0.094848	-7.0388892	-0.00779	Zfp36l3	zinc finger protein 36, C3H type-like 3
10594907	0.9662091	9.27e-01	-0.094775	-7.0388968	-0.00905	Gm5766///Rpl7a	ribosomal protein L7a pseudogene///ribosomal protein L7A
10376241	0.9662808	9.27e-01	0.094651	-7.0389097	0.01059	Zic5	zinc finger protein of the cerebellum 5
10339426	0.9663404	9.27e-01	0.094539	-7.0389213	0.008125		
10341496	0.9663404	9.27e-01	0.094501	-7.0389252	0.03641		
10351533	0.9663404	9.27e-01	-0.094471	-7.0389283	-0.0075875	Nr1i3	nuclear receptor subfamily 1, group I, member 3
10505982	0.9663683	9.27e-01	0.094402	-7.0389356	0.00712	Fggy	FGGY carbohydrate kinase domain containing
10368270	0.9664581	9.27e-01	-0.09422	-7.0389544	-0.00845	Rps12	ribosomal protein S12
10419089	0.9664581	9.27e-01	-0.09422	-7.0389544	-0.010355	Dydc2	DPY30 domain containing 2
10592367	0.9664615	9.27e-01	0.09416	-7.0389606	0.0093975		
10475879	0.9664615	9.27e-01	-0.094145	-7.0389621	-0.0105375	Spdye4c	speedy/RINGO cell cycle regulator family, member E4C
10342376	0.9665471	9.27e-01	-0.093955	-7.0389817	-0.027485		
10594277	0.9665471	9.27e-01	0.09394	-7.0389833	0.00914	Paqr5	progestin and adipoQ receptor family member V
10438515	0.9665471	9.27e-01	-0.09393	-7.0389844	-0.0128075	Gm15760	mitochondrial ribosomal protein S18B pseudogene
10544286	0.9665471	9.27e-01	-0.093899	-7.0389876	-0.010775	Moxd2	monooxygenase, DBH-like 2
10370766	0.966713	9.27e-01	0.093639	-7.0390143	0.00876	Gamt	guanidinoacetate methyltransferase
10341017	0.966713	9.27e-01	0.093591	-7.0390193	0.0125625		
10542023	0.966713	9.27e-01	-0.093576	-7.0390208	-0.01417	Fgf6	fibroblast growth factor 6
10425903	0.966713	9.27e-01	-0.093527	-7.0390258	-0.01375	Gm12070///Gm6498///Gm5523///3000002C10Rik///Gm5069///Gapdh///Picalm	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10376406	0.966713	9.27e-01	0.093517	-7.0390269	0.01298	Olfr319	olfactory receptor 319
10343830	0.9667297	9.28e-01	-0.093458	-7.039033	-0.0325975		
10338732	0.9667297	9.28e-01	-0.093426	-7.0390362	-0.0700175		
10532997	0.9667561	9.28e-01	-0.093355	-7.0390435	-0.00841	4930430O22Rik	RIKEN cDNA 4930430O22 gene
10393804	0.9667561	9.28e-01	0.09327	-7.0390522	0.0089425	Arl16	ADP-ribosylation factor-like 16
10519380	0.9667561	9.28e-01	-0.093254	-7.0390539	-0.0068775	Tmbim7	transmembrane BAX inhibitor motif containing 7
10466139	0.9667561	9.28e-01	0.093252	-7.039054	0.010275	1700017D01Rik	RIKEN cDNA 1700017D01 gene
10490491	0.9667611	9.28e-01	0.093166	-7.0390629	0.008805	Gata5	GATA binding protein 5
10527213	0.9667611	9.28e-01	0.093147	-7.0390648	0.0097525	Daglb	diacylglycerol lipase, beta
10401965	0.9667611	9.28e-01	-0.093086	-7.039071	-0.0101825		
10524411	0.9667611	9.28e-01	0.093057	-7.039074	0.0111	Ficd	FIC domain containing
10434993	0.9667611	9.28e-01	-0.093039	-7.0390759	-0.0111825	Pigz	phosphatidylinositol glycan anchor biosynthesis, class Z
10338663	0.9667611	9.28e-01	0.093035	-7.0390763	0.018565		
10548701	0.9668161	9.28e-01	0.092931	-7.0390868	0.0099675	Lrp6	low density lipoprotein receptor-related protein 6
10585842	0.966872	9.28e-01	-0.092827	-7.0390975	-0.0071	Nptn	neuroplastin
10476592	0.9668881	9.28e-01	0.092772	-7.0391031	0.00909	Macrod2	MACRO domain containing 2
10544801	0.9669914	9.28e-01	-0.092608	-7.0391198	-0.0085225	Hoxa11	homeobox A11
10487190	0.9670411	9.28e-01	0.092511	-7.0391296	0.0097275	Fam227b	family with sequence similarity 227, member B
10409966	0.9670973	9.28e-01	0.092406	-7.0391403	0.009075	Mir713	microRNA 713
10340015	0.9671047	9.28e-01	0.092356	-7.0391454	0.0314875		
10384092	0.9671047	9.28e-01	0.092258	-7.0391553	0.010055	Nudcd3	NudC domain containing 3
10434131	0.9671047	9.28e-01	-0.092229	-7.0391582	-0.0101325	AA066038	EST AA066038
10578973	0.9671047	9.28e-01	-0.092217	-7.0391595	-0.0117275	Npy5r	neuropeptide Y receptor Y5
10345241	0.9671047	9.29e-01	0.092171	-7.0391641	0.0121125	Dst	dystonin
10544440	0.9671047	9.29e-01	0.092148	-7.0391664	0.009505	Olfr456///Olfr457///Olfr458	olfactory receptor 456///olfactory receptor 457///olfactory receptor 458
10547693	0.9671047	9.29e-01	0.092127	-7.0391686	0.0092875		
10491319	0.9671047	9.29e-01	0.092116	-7.0391697	0.0082775	Kcnmb2	potassium large conductance calcium-activated channel, subfamily M, beta member 2
10408616	0.9671173	9.29e-01	0.092045	-7.0391769	0.007455	Slc22a23	solute carrier family 22, member 23
10555729	0.9671173	9.29e-01	-0.092014	-7.03918	-0.008885	Olfr555	olfactory receptor 555
10421515	0.9671173	9.29e-01	-0.091995	-7.039182	-0.01261		
10600602	0.9671577	9.29e-01	-0.091878	-7.0391937	-0.00723		
10484283	0.9671577	9.29e-01	0.09187	-7.0391945	0.009875	Pde1a	phosphodiesterase 1A, calmodulin-dependent
10440488	0.9671577	9.29e-01	-0.091839	-7.0391977	-0.008575		
10531034	0.9672112	9.29e-01	0.091737	-7.0392079	0.0118	Ugt2b34	UDP glucuronosyltransferase 2 family, polypeptide B34
10592330	0.9672161	9.29e-01	-0.091696	-7.0392121	-0.01234	Nrgn	neurogranin
10598612	0.967235	9.29e-01	0.091637	-7.039218	0.0066675	Otc	ornithine transcarbamylase
10582973	0.9672691	9.29e-01	-0.09156	-7.0392258	-0.011105	Kbtbd3	kelch repeat and BTB (POZ) domain containing 3
10367582	0.9674591	9.29e-01	0.091232	-7.0392587	0.0092975	Vip	vasoactive intestinal polypeptide
10517655	0.9674591	9.29e-01	0.091227	-7.0392592	0.007655	Pla2g5	phospholipase A2, group V
10343849	0.9674591	9.29e-01	0.091206	-7.0392614	0.0140975		
10562942	0.9674591	9.29e-01	0.091183	-7.0392636	0.0082325	Med25	mediator complex subunit 25
10559974	0.9675267	9.29e-01	0.091064	-7.0392756	0.00874	Vmn1r71	vomeronasal 1 receptor 71
10368720	0.9675823	9.29e-01	0.090947	-7.0392872	0.01299	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10
10398315	0.9675823	9.29e-01	-0.090924	-7.0392895	-0.0091375		
10540622	0.9675994	9.30e-01	-0.090796	-7.0393023	-0.011035	Brpf1	bromodomain and PHD finger containing, 1
10513922	0.9675994	9.30e-01	-0.09078	-7.0393039	-0.007775	Rasef	RAS and EF hand domain containing
10339597	0.9675994	9.30e-01	0.090735	-7.0393083	0.01863		
10478432	0.9675994	9.30e-01	-0.090732	-7.0393087	-0.0098125	Pabpc1l	poly(A) binding protein, cytoplasmic 1-like
10343682	0.9675994	9.30e-01	0.090727	-7.0393092	0.0199375		
10559580	0.96764	9.30e-01	-0.090641	-7.0393177	-0.0095825	Syt5	synaptotagmin V
10351899	0.9676513	9.30e-01	-0.090592	-7.0393226	-0.00803	Olfr421-ps1	olfactory receptor 421, pseudogene 1
10339376	0.9677065	9.30e-01	0.090464	-7.0393354	0.035035		
10503098	0.9677065	9.30e-01	-0.090396	-7.0393421	-0.010985	Lyn	LYN proto-oncogene, Src family tyrosine kinase
10415021	0.9677065	9.30e-01	-0.090384	-7.0393433	-0.012795	Abhd4	abhydrolase domain containing 4
10532839	0.9677065	9.30e-01	-0.090366	-7.039345	-0.007255	Trpv4	transient receptor potential cation channel, subfamily V, member 4
10484735	0.9677065	9.30e-01	0.090338	-7.0393478	0.0136325		
10344062	0.9677065	9.30e-01	0.090296	-7.039352	0.0188775		
10427685	0.9677065	9.30e-01	0.090277	-7.0393539	0.01069	Spef2	sperm flagellar 2
10477551	0.9677433	9.30e-01	0.090196	-7.0393619	0.009215	1700003F12Rik	RIKEN cDNA 1700003F12 gene
10343952	0.9678707	9.30e-01	-0.090003	-7.0393811	-0.0394775		
10489041	0.9679145	9.30e-01	-0.089897	-7.0393915	-0.011175	Pdcd10	programmed cell death 10
10596428	0.9679145	9.30e-01	0.089878	-7.0393934	0.00823	Col6a4	collagen, type VI, alpha 4
10341069	0.9679646	9.30e-01	-0.08978	-7.039403	-0.026445		
10405938	0.9679888	9.30e-01	0.089661	-7.0394148	0.0116675	Zfp273	zinc finger protein 273
10342307	0.9679888	9.30e-01	0.089645	-7.0394164	0.006825		
10414417	0.9679888	9.31e-01	-0.089599	-7.0394209	-0.0075925	Peli2	pellino 2
10344394	0.9679888	9.31e-01	-0.089588	-7.039422	-0.01671		
10378397	0.9679888	9.31e-01	0.089574	-7.0394233	0.009935	Olfr376	olfactory receptor 376
10344418	0.9680064	9.31e-01	0.089508	-7.0394298	0.039945		
10598474	0.9680064	9.31e-01	0.089482	-7.0394324	0.007585	Slc35a2	solute carrier family 35 (UDP-galactose transporter), member A2
10471486	0.9680066	9.31e-01	-0.089446	-7.0394359	-0.0079675	Eng	endoglin
10598087	0.9680435	9.31e-01	0.089365	-7.0394439	0.014525	ND6///Acsm2	NADH dehydrogenase subunit 6///acyl-CoA synthetase medium-chain family member 2
10594825	0.9680557	9.31e-01	0.089311	-7.0394492	0.00812	Aqp9	aquaporin 9
10344466	0.9680557	9.31e-01	0.089266	-7.0394536	0.03474		
10486469	0.9680557	9.31e-01	0.089245	-7.0394557	0.00749	Vps39	VPS39 HOPS complex subunit
10515187	0.9681487	9.31e-01	0.089094	-7.0394705	0.016445	Cyp4a14	cytochrome P450, family 4, subfamily a, polypeptide 14
10429584	0.9682053	9.31e-01	-0.088968	-7.0394827	-0.00974		
10536401	0.9682053	9.31e-01	-0.088952	-7.0394843	-0.01043	Nxph1	neurexophilin 1
10354598	0.9682053	9.31e-01	-0.088885	-7.0394909	-0.00747	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
10457916	0.9682053	9.31e-01	0.088883	-7.0394911	0.0127725		
10403868	0.9686059	9.31e-01	-0.088328	-7.0395451	-0.0133325		
10416006	0.9686059	9.32e-01	-0.088314	-7.0395465	-0.008635	Nuggc	nuclear GTPase, germinal center associated
10428604	0.9686324	9.32e-01	-0.088246	-7.0395531	-0.0075025	Tnfrsf11b	tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)
10416777	0.9687673	9.32e-01	0.088035	-7.0395735	0.008515	Klf5	Kruppel-like factor 5
10364438	0.9687673	9.32e-01	-0.088008	-7.0395761	-0.0078575	Vmn2r83	vomeronasal 2, receptor 83
10505120	0.9687757	9.32e-01	0.087962	-7.0395806	0.0075175	Pakap///Palm2	paralemmin A kinase anchor protein///paralemmin 2
10347060	0.9688445	9.32e-01	-0.087841	-7.0395922	-0.0080975	Unc80	unc-80, NALCN activator
10606513	0.968853	9.32e-01	0.087795	-7.0395966	0.01059	Chm	choroidermia (RAB escort protein 1)
10502823	0.9689727	9.32e-01	0.087566	-7.0396188	0.00721	Dnajb4	DnaJ heat shock protein family (Hsp40) member B4
10452793	0.9689727	9.32e-01	0.08756	-7.0396193	0.006985	Galnt14	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14
10548616	0.9689727	9.32e-01	0.087423	-7.0396325	0.010355		
10541581	0.9689727	9.32e-01	0.087398	-7.0396349	0.0113	Clec4b1	C-type lectin domain family 4, member b1
10499904	0.9689727	9.32e-01	-0.087372	-7.0396373	-0.0096775	Ivl	involucrin
10387257	0.9689727	9.32e-01	-0.08737	-7.0396375	-0.008245	Alox8	arachidonate 8-lipoxygenase
10376416	0.9689727	9.32e-01	0.087365	-7.0396381	0.0083975	Olfr312	olfactory receptor 312
10578959	0.9689727	9.32e-01	0.087335	-7.039641	0.0131625		
10565499	0.9689727	9.32e-01	-0.087329	-7.0396415	-0.01548		
10416099	0.9690532	9.32e-01	0.087194	-7.0396544	0.0105975	Adra1a	adrenergic receptor, alpha 1a
10607415	0.9690804	9.32e-01	-0.087058	-7.0396675	-0.008615	4921511M17Rik///Gm16445///Gm15140///Gm10057///Samt1	RIKEN cDNA 4921511M17 gene///predicted pseudogene 16445///predicted gene 15140///predicted gene 10057///spermatogenesis associated multipass transmembrane protein 1
10552075	0.9690804	9.33e-01	0.087016	-7.0396715	0.00941	Lgi4	leucine-rich repeat LGI family, member 4
10342539	0.9690804	9.33e-01	0.086964	-7.0396765	0.0293875		
10458122	0.9690804	9.33e-01	-0.086961	-7.0396767	-0.01212	Nme5	NME/NM23 family member 5
10555741	0.9690804	9.33e-01	-0.086885	-7.039684	-0.0097325	Olfr561	olfactory receptor 561
10342224	0.9690804	9.33e-01	-0.086877	-7.0396847	-0.0274625		
10414093	0.9690804	9.33e-01	-0.086861	-7.0396863	-0.0075	Glud1	glutamate dehydrogenase 1
10511252	0.9690804	9.33e-01	-0.08684	-7.0396883	-0.00798	Ube2j2	ubiquitin-conjugating enzyme E2J 2
10587552	0.9690804	9.33e-01	-0.086813	-7.0396909	-0.01271		
10587683	0.9690804	9.33e-01	-0.086771	-7.0396949	-0.01005	Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a	B cell leukemia/lymphoma 2 related protein A1d///B cell leukemia/lymphoma 2 related protein A1c///B cell leukemia/lymphoma 2 related protein A1b///B cell leukemia/lymphoma 2 related protein A1a
10495869	0.9690804	9.33e-01	-0.086693	-7.0397023	-0.0069825	Tram1l1	translocation associated membrane protein 1-like 1
10438891	0.9690804	9.33e-01	0.086656	-7.0397058	0.0088925	Gm1968	predicted gene 1968
10355893	0.9690804	9.33e-01	-0.08664	-7.0397073	-0.007245	Epha4	Eph receptor A4
10516241	0.9690804	9.33e-01	-0.086639	-7.0397074	-0.0071975	Maneal	mannosidase, endo-alpha-like
10386238	0.9690804	9.33e-01	0.086581	-7.039713	0.0088475	Obscn	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
10471337	0.9690804	9.33e-01	-0.086563	-7.0397147	-0.0074875	Pomt1	protein-O-mannosyltransferase 1
10519203	0.9690804	9.33e-01	0.086547	-7.0397161	0.0118625	Tmem88b	transmembrane protein 88B
10338225	0.9690804	9.33e-01	0.086526	-7.0397182	0.017145		
10342972	0.9690872	9.33e-01	0.086482	-7.0397223	0.0260575		
10560862	0.9692755	9.33e-01	-0.086213	-7.0397479	-0.0071325	Pinlyp	phospholipase A2 inhibitor and LY6/PLAUR domain containing
10348645	0.9693844	9.33e-01	0.086042	-7.0397641	0.0085425	Gpr35	G protein-coupled receptor 35
10489151	0.96939	9.33e-01	0.085944	-7.0397733	0.00881	Mroh8	maestro heat-like repeat family member 8
10353934	0.96939	9.33e-01	-0.085934	-7.0397742	-0.0234125	Actr1b	ARP1 actin-related protein 1B, centractin beta
10517081	0.96939	9.33e-01	-0.085929	-7.0397747	-0.01089	Gm13213	predicted gene 13213
10350199	0.9694405	9.33e-01	-0.085823	-7.0397847	-0.0073775	Cacna1s	calcium channel, voltage-dependent, L type, alpha 1S subunit
10341964	0.9694405	9.33e-01	-0.085776	-7.0397892	-0.0229975		
10436758	0.9694405	9.33e-01	0.08576	-7.0397906	0.0071125	Gm10229	predicted gene 10229
10383932	0.9694682	9.34e-01	0.085691	-7.0397972	0.0080825	Gas2l1	growth arrest-specific 2 like 1
10601298	0.9695327	9.34e-01	0.085571	-7.0398085	0.011915	Cdx4	caudal type homeobox 4
10343642	0.9695327	9.34e-01	-0.08554	-7.0398114	-0.0294325		
10344587	0.9696212	9.34e-01	-0.085395	-7.039825	-0.0096		
10457333	0.9697364	9.34e-01	0.085216	-7.0398418	0.0094375	Armc4	armadillo repeat containing 4
10467410	0.9697697	9.34e-01	-0.085139	-7.0398489	-0.007795	Cyp2c70	cytochrome P450, family 2, subfamily c, polypeptide 70
10561673	0.9698197	9.34e-01	-0.085042	-7.039858	-0.0095275	Spred3	sprouty-related, EVH1 domain containing 3
10356482	0.9698318	9.34e-01	0.084991	-7.0398628	0.0080775		
10340689	0.9699133	9.34e-01	0.084855	-7.0398755	0.01875		
10564624	0.9699335	9.34e-01	0.084794	-7.0398811	0.0081175	St8sia2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
10382701	0.9701871	9.35e-01	0.084408	-7.039917	0.0112625	Sap30bp	SAP30 binding protein
10500054	0.9701871	9.35e-01	0.084408	-7.039917	0.0156475	Psmd4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4
10360028	0.9702134	9.35e-01	0.084334	-7.0399239	0.0091375	Fcgr2b	Fc receptor, IgG, low affinity IIb
10519477	0.9702134	9.35e-01	-0.084273	-7.0399296	-0.0101325		
10338350	0.9702134	9.35e-01	-0.084252	-7.0399315	-0.0100875		
